wl,g198_w,g498_w,g170_w,g934_w,g63_w,g454_w,g241_w,g5_w,g546_w,g968_w,g608_y,g654_y,g668_y,g16_y,g942_y,g859_y,g630_y,g674_y,g947_y,g354_y,g518_y,g181_y,g843_y,g26_y,g435_y,g64_y,g398_y,g604_y,g477_y,g227_y,g720_y,g357_y,g162_y,g607_y,g597_y,g65_y,g856_w,g728_w,g414_w,g871_w,g874_w,g741_w,g614_y,g168_y,g661_y
439,12.53473665,10.72755188,10.59246054,11.23275977,10.23326121,9.811386764,20.74794984,16.57262141,15.71399963,15.0874262,6.04297259,7.011151088,10.14969813,8.889729802,12.53744495,7.091607424,9.254207382,5.62550822,10.32396829,8.812237052,10.13359849,9.843858998,6.356484154,7.041458729,6.148869024,5.713765812,10.61141258,9.59229187,9.714068967,10.9772119,6.299683393,8.747044531,8.788317095,5.82393544,5.430548806,5.435076083,28.02380286,32.54947879,34.02707492,28.05580724,24.69435295,34.55463585,6.200904174,11.63717748,8.628377421
440,13.48831708,11.52333692,11.47930342,12.18296456,11.15615416,10.76139831,21.79487507,17.40066288,16.71266222,15.88373152,6.099745707,7.041653895,10.20474454,9.039602547,12.7953016,7.120855362,9.40845067,5.673020183,10.38087692,8.98615879,10.35232471,9.978767049,6.421323924,7.070786587,6.246073339,5.767210328,10.67135839,9.641341359,9.765131852,11.24289279,6.321293658,8.895547851,8.931539196,5.905745091,5.442192153,5.447371099,28.8837138,33.25708493,34.75666426,29.29207419,25.74433775,35.46992608,6.455766312,12.01682933,8.933756937
441,14.53420619,12.39507488,12.45222536,13.22564731,12.16905671,11.80440868,22.931234,18.29919463,17.79874151,16.7524475,6.152440131,7.062284776,10.25320568,9.18886722,13.06407295,7.142283476,9.564655184,5.714623601,10.43098016,9.163900919,10.57680289,10.11655522,6.481082802,7.091891178,6.341053613,5.815132659,10.72399218,9.684694936,9.810340105,11.51977771,6.33544548,9.046157328,9.076331162,5.984125983,5.440984326,5.447177796,29.78388988,33.98610006,35.50781183,30.61959631,26.87029035,36.4206296,6.718921642,12.41910784,9.253864402
442,15.65349839,13.32727667,13.49378493,14.34204688,13.25455216,12.92326053,24.13706858,19.25229554,18.95280771,17.67884799,6.203344215,7.076809489,10.29786888,9.338889997,13.34184057,7.158920532,9.723319109,5.753301609,10.47715873,9.345959608,10.80717814,10.25723569,6.538519017,7.107946269,6.436313978,5.860405977,10.77239719,9.724777316,9.852204244,11.8061907,6.344978132,9.199556849,9.223511287,6.061906518,5.431612266,5.439060858,30.71162622,34.72840882,36.27195658,32.01543354,28.05323031,37.39459355,6.990522044,12.84127098,9.587003597
443,16.8272881,14.30445318,14.58654072,15.51340214,14.39522381,14.10079653,25.39242077,20.24404452,20.15543104,18.64820685,6.254746315,7.088993792,10.34152145,9.491037049,13.62668603,7.173795295,9.884940628,5.792037343,10.52229334,9.532831027,11.04359557,10.40082068,6.596390796,7.122125631,6.534358561,5.905903455,10.81965668,9.764013215,9.893234786,12.10045576,6.35273089,9.356430298,9.373897862,6.141915102,5.418762917,5.427584968,31.65421795,35.47589587,37.04053748,33.4566458,29.27417718,38.37966505,7.270719399,13.28057669,9.931478306
444,18.03666973,15.31111533,15.7130513,16.72095198,15.57365496,15.31985933,26.67733253,21.25852048,21.38718171,19.64579792,6.308934788,7.102603445,10.38695074,9.646674551,13.91669093,7.189936531,10.05001793,5.833813938,10.56926468,9.725011344,11.28620027,10.54732236,6.657456368,7.137603031,6.637691492,5.954498265,10.86885389,9.804827348,9.935942248,12.40089692,6.361543027,9.517461561,9.528309182,6.226980137,5.40712322,5.41731481,32.59896021,36.22044583,37.80499348,34.92029303,30.51415051,39.36369123,7.559665589,13.73428294,10.28559231
445,19.26273768,16.33177402,16.85587525,17.94593525,16.77242893,16.56329159,27.9718458,22.27980233,22.62862994,20.65689506,6.368197987,7.121404206,10.43694407,9.807168675,14.20993685,7.210373006,10.21904919,5.881614529,10.62095347,9.922996727,11.53513736,10.69675294,6.72447396,7.15755224,6.748816902,6.009063579,10.92307207,9.84964443,9.982837149,12.70583819,6.374253818,9.683334523,9.687563538,6.319930027,5.401380117,5.412815067,33.53314814,36.95394337,38.55676352,36.38343516,31.75416986,40.33451922,7.857512492,14.19964767,10.6476494
446,20.48658637,17.35094017,17.99757114,19.16959083,17.974129,17.81393597,29.25600255,23.29196895,23.86034595,21.66677211,6.434824268,7.149161833,10.49428876,9.973885597,14.50450536,7.238133485,10.3925326,5.938422251,10.68024042,10.12728335,11.79055194,10.84912462,6.800201801,7.185147025,6.870238919,6.07247257,10.98539446,9.900889176,10.03643001,13.01360361,6.393702538,9.854733071,9.852479224,6.423593175,5.406220549,5.418650422,34.44407685,37.66827313,39.28728657,37.82313212,32.97525478,41.27999615,8.164411991,14.67392884,11.01595334
447,21.68931021,18.35312466,19.12069756,20.37315759,19.16133849,19.05463514,30.50984473,24.27909927,25.06289996,22.66070294,6.511101987,7.189642085,10.56177214,10.14819149,14.79847806,7.276246735,10.57096635,6.00722024,10.75000623,10.33836737,12.05258912,11.00444958,6.887398117,7.223561155,7.004461672,6.147598409,11.05890432,9.960986301,10.09923134,13.32251717,6.422728461,10.03234109,10.02387453,6.540797985,5.426331459,5.439385559,35.31904149,38.35531974,39.98800158,39.21644384,34.15842483,42.18796915,8.480515967,15.15438441,11.38880793
448,22.8520036,19.32283842,20.20781308,21.53787439,20.3166407,20.26823175,31.7134143,25.22527218,26.21686217,23.62396139,6.599319498,7.246610721,10.64218155,10.33145252,15.08993651,7.32774152,10.75484861,6.09099163,10.83313161,10.55674497,12.321394,11.16274002,6.988821138,7.2759684,7.153989291,6.237314269,11.14668488,10.03236052,10.17375166,13.63090292,6.464170861,10.21684246,10.20256776,6.674372861,5.466399788,5.479585162,36.14533717,39.00696785,40.65034749,40.54043027,35.28469956,43.04628535,8.805976299,15.63827233,11.76451695
449,23.95576097,20.24459234,21.24147627,22.64498012,21.42261893,21.43756845,32.84675321,26.11456658,27.30280281,24.54182131,6.701765158,7.323833499,10.7383043,10.52503488,15.37696231,7.395646607,10.94467758,6.192719558,10.93249727,10.78291231,12.59711169,11.32400815,7.107229091,7.345542529,7.321325906,6.344493323,11.25181939,10.11743655,10.26250149,13.93708485,6.520869013,10.40892108,10.38937719,6.827146207,5.531112479,5.543813913,36.91025904,39.61510212,41.26576328,41.77215132,36.33509851,43.84279188,9.140944868,16.12285056,12.14138418
450,24.98167672,21.10289733,22.20424572,23.67571363,22.46185648,22.54548792,33.88990342,26.93106138,28.3012921,25.39955656,6.820727321,7.425076177,10.85292773,10.73030472,15.65763703,7.482990761,11.14095144,6.315387158,11.05098391,11.01736556,12.87988729,11.48826614,7.245380204,7.435457309,7.508975646,6.472008743,11.37739111,10.21863911,10.36799134,14.239387,6.595662192,10.60926083,10.58512112,7.001946425,5.625156472,5.636636497,37.60110223,40.17160717,41.82568788,42.88866694,37.29064125,44.56533587,9.485573557,16.60537705,12.5177134
451,26.00924138,21.96351342,23.17072152,24.71016105,23.51487877,23.67758922,34.91217559,27.729462,29.28071077,26.25734614,6.943029274,7.525225186,10.96815567,10.93272137,15.93579214,7.569742371,11.3349248,6.441331461,11.1700967,11.25526295,13.1656183,11.65160454,7.387460976,7.524695049,7.705148691,6.602920977,11.50355174,10.32045704,10.47405826,14.54073551,6.669653002,10.81039109,10.78165304,7.184612678,5.716451359,5.726776782,38.2424374,40.68884035,42.34237032,43.9544282,38.20567165,45.23521805,9.83783654,17.09865047,12.89880173
452,27.11905454,22.89294715,24.21620708,25.82920011,24.66138096,24.91706671,35.98766949,28.5684507,30.31388464,27.17665201,7.056316192,7.601413248,11.06757506,11.11996392,16.21643325,7.637633217,11.51954767,6.554082012,11.27287338,11.49245022,13.45109479,11.81111134,7.518630685,7.594092885,7.898271666,6.721423942,11.6121071,10.40865472,10.5658828,14.84518685,6.725627981,11.00599734,10.97200588,7.361445137,5.775920744,5.785891512,38.86678241,41.1850625,42.83447939,45.04322511,39.14198537,45.8818865,10.19604421,17.61529966,13.290487
453,28.29387413,23.87682919,25.32431593,27.01525708,25.88270097,26.24315595,37.10361076,29.43807162,31.38805157,28.14467244,7.164109261,7.660775564,11.15619794,11.29672821,16.4994032,7.692337153,11.69786129,6.658410712,11.36449355,11.7304548,13.7378007,11.96829492,7.643106727,7.649606832,8.091173367,6.83209101,11.70862155,10.48757007,10.64799078,15.1527605,6.768952295,11.19849752,11.15876711,7.535963722,5.812757592,5.822944684,39.47335313,41.66101352,43.30308371,46.14612594,40.09177959,46.50540938,10.56085275,18.15232781,13.69188409
454,29.51645809,24.90079022,26.47866157,28.25075825,27.16017672,27.63509249,38.24722504,30.32836893,32.49044939,29.14860572,7.269929669,7.710447333,11.23903634,11.46771008,16.7845448,7.739528033,11.8729069,6.759089463,11.45013681,11.97080412,14.02721997,12.12466369,7.765106498,7.697192907,8.286682591,6.939495554,11.79865948,10.56154105,10.724908,15.46347594,6.804991111,11.39030961,11.3445242,7.711688352,5.836154867,5.846900292,40.06136545,42.11743332,43.7492519,47.25419899,41.04725152,47.10585484,10.93291838,18.70673809,14.10210787
455,30.76956437,25.95046093,27.66285754,29.51812991,28.47514613,29.0721119,39.40573796,31.2293868,33.60831593,30.17565013,7.377298603,7.757563755,11.32110228,11.63760536,17.07170088,7.78487971,12.04772576,6.860890169,11.53498276,12.2150256,14.32083655,12.28172602,7.888847393,7.742807124,8.487628135,7.048210945,11.88778527,10.6349056,10.80116029,15.77735267,6.839109597,11.58385157,11.53186462,7.892138945,5.855305533,5.866722333,40.63003525,42.55506181,44.1740526,48.35851254,42.00059837,47.68329102,11.31289728,19.27553371,14.52027321
456,32.0359509,27.01147201,28.86051735,30.79979834,29.80894713,30.53344975,40.56637517,32.13116936,34.72888904,31.21300393,7.489737251,7.80926003,11.4074078,11.8111099,17.36071426,7.834066037,12.22535911,6.968584732,11.62421098,12.46464667,14.62013438,12.44099031,8.018546808,7.792405498,8.696838795,7.162810558,11.98156328,10.71200168,10.88127345,16.09441017,6.87667292,11.78154138,11.72337585,8.08083542,5.879402554,5.891374803,41.17857843,42.97463889,44.57855442,49.45013487,42.94401732,48.23778609,11.70144565,19.85571784,14.94549499
457,33.29837563,28.06945413,30.05525453,32.07818984,31.14291763,31.99834158,41.71636228,33.02376079,35.83940655,32.24786541,7.610766799,7.872671357,11.50296493,11.99291953,17.65142777,7.892760869,12.4088482,7.086945055,11.72300109,12.72119476,14.92659741,12.60396495,8.15842214,7.851944045,8.917143367,7.287867763,12.08555789,10.79716723,10.9697733,16.41466793,6.923046248,11.98579699,11.92164536,8.281297696,5.917638895,5.929821698,41.70621085,43.37690447,44.96382599,50.52013428,43.8697056,48.76940818,12.09921969,20.44429367,15.37688808
458,34.53959651,29.11003797,31.23068259,33.33573067,32.45839557,33.44602297,42.84292495,33.89720524,36.92710631,33.26743284,7.743908436,7.954932937,11.61278568,12.1877301,17.94368423,7.966638058,12.60123427,7.22074304,11.83653267,12.9861973,15.24170959,12.77215834,8.312690783,7.92737878,9.151370648,7.427955933,12.20533348,10.89474019,11.07118565,16.73814543,6.983594748,12.19903638,12.12926061,8.497045691,5.97920752,5.991027013,42.21214841,43.76259846,45.33093594,51.55957904,44.76986039,49.27822545,12.5068756,21.0382644,15.81356736
459,35.74237148,30.11885422,32.37041507,34.55484713,33.73671885,34.85572948,43.93328881,34.74154687,37.97922616,34.2589045,7.892683349,8.063179968,11.74188209,12.40023744,18.23732647,8.06137146,12.80555857,7.374750589,11.96998533,13.26118171,15.56695485,12.94707885,8.485570134,8.024665717,9.402349434,7.587648442,12.34645442,11.00905852,11.19003631,17.06486216,7.063683588,12.42367752,12.34880908,8.731599326,6.073301393,6.083954745,42.69560699,44.13246077,45.68095288,52.55953745,45.63667889,49.76430606,12.92506958,21.63463321,16.25464769
460,36.88945847,31.08153356,33.45806547,35.71796551,34.95922541,36.20669666,44.97467949,35.54682984,38.98300393,35.20947867,8.060612724,8.204547652,11.89526619,12.6351374,18.5321973,8.182634926,13.02486234,7.553739606,12.12853865,13.54767543,15.90381715,13.13023489,8.681277589,8.149760872,9.672908523,7.77151866,12.5144851,11.14446016,11.33085109,17.3948376,7.168677934,12.66213836,12.58287824,8.988478518,6.209113479,6.217568889,43.15580247,44.48723129,46.01494545,53.5110778,46.46235831,50.22771815,13.35445781,22.23040329,16.69924394
461,37.96361543,31.98370668,34.47724733,36.80751209,36.10725316,37.47816008,45.95432263,36.3030983,39.92567747,36.10635363,8.251217749,8.386171186,12.07795001,12.8971258,18.82813955,8.336102312,13.26218684,7.762481992,12.31737225,13.84720588,16.25378043,13.32313484,8.904030543,8.308620261,9.965876709,7.984139962,12.71498988,11.30528306,11.49815581,17.72809125,7.303942955,12.91683689,12.83405556,9.271203187,6.395836741,6.400833442,43.59195074,44.82764995,46.33398226,54.40526836,47.23909585,50.66852988,13.79569651,22.82257782,17.146471
462,38.94760031,32.81100424,35.41157415,37.80591315,37.16214002,38.6493553,46.85944386,37.00039641,40.79448462,36.93672764,8.468019611,8.615185772,12.29494557,13.1908985,19.12499605,8.527447469,13.5205733,8.00574965,12.54166571,14.16130049,16.61832863,13.5272871,9.158046392,8.507199898,10.28408279,8.230085718,12.95353314,11.49586517,11.69647628,18.06464259,7.474843817,13.19019105,13.10492852,9.583293251,6.642664144,6.642712399,44.00326769,45.15445664,46.63913195,55.23317743,47.95908871,51.08680939,14.24944186,23.40816,17.59544373
463,39.82417104,33.54905694,36.24465947,38.69559498,38.10522392,39.69951788,47.67726882,37.62876834,41.5766632,37.687799,8.714539499,8.898726609,12.5512649,13.52115132,19.42260962,8.762344253,13.80306298,8.288314484,12.80659864,14.49148669,16.99894569,13.74420005,9.447542532,8.751455799,10.63035556,8.513929303,13.23567927,11.72054444,11.93033831,18.4045111,7.686745688,13.48461883,13.39808457,9.928268629,6.958788653,6.952169756,44.38896919,45.46839127,46.93146313,55.9858733,48.61453409,51.48262484,14.71635006,23.984153,18.04527701
464,40.62737387,34.22681599,37.00981197,39.51241205,38.97899119,40.67988665,48.42661361,38.20149612,42.29069402,38.38480866,8.982431087,9.216600088,12.8331439,13.87386559,19.7205291,9.024847761,14.10054183,8.598573856,13.09794745,14.83514781,17.39295946,13.96934703,9.762473256,9.024633492,11.00048334,8.824575321,13.54610594,11.967453,12.18748055,18.74752299,7.924498009,13.79388214,13.70679951,10.29982253,7.317877273,7.303553729,44.73384512,45.75508985,47.19519179,56.66267349,49.20735011,51.83830434,15.19872388,24.56140904,18.50067656
465,41.4026907,34.88260942,37.75096026,40.30357066,39.83681218,41.65275079,49.13649512,38.74019146,42.96534134,39.06150248,9.26131995,9.545404367,13.12444746,14.233099,20.01859663,9.296430785,14.40265686,8.922260263,13.39903808,15.18850286,17.7965979,14.19758267,10.09037707,9.307272427,11.38794212,9.148367011,13.86686991,12.22265848,12.45345856,19.09350765,8.170528847,14.11048103,14.02301319,10.68906311,7.689554129,7.66726389,45.02775752,46.00321814,47.41755968,57.27377162,49.74827594,52.14090715,15.6974174,25.1514088,18.96610755
466,42.15003304,35.51613311,38.46764775,41.06852482,40.67635082,42.61392139,49.80944022,39.24739301,43.60326821,39.71783604,9.551685118,9.887462297,13.4266311,14.60066195,20.31709498,9.578893717,14.71059089,9.260148305,13.71137444,15.55133285,18.20969519,14.42948732,10.4318477,9.601269501,11.79209226,9.48603569,14.19960412,12.48740204,12.72952352,19.44248932,8.426571305,14.4349407,14.34730921,11.09563268,8.076947864,8.046341266,45.2775305,46.21806066,47.60417409,57.82655003,50.24274036,52.39759815,16.21091378,25.75209826,19.44032398
467,42.86931236,36.12708296,39.15941786,41.80672854,41.49527103,43.55920955,50.44797577,39.72563941,44.20713768,40.35376493,9.854005623,10.24509673,13.74115035,14.97836487,20.61630693,9.874036951,15.02552673,9.613012582,14.03646041,15.92341875,18.63208551,14.66564132,10.78747885,9.908521612,12.21229409,9.838312676,14.54594154,12.76292482,13.01692663,19.79449226,8.694358488,14.76778634,14.68027114,11.51917358,8.48318712,8.443826885,45.4899882,46.40490197,47.7606423,58.32839111,50.69617213,52.61554223,16.73769619,26.36142335,19.92207986
468,43.56044016,36.71515486,39.82581401,42.51763585,42.29123676,44.48442636,51.05462861,40.1774693,44.77961281,40.96924474,10.1687605,10.62063051,14.06946072,15.36801815,20.91651523,10.18366088,15.3486472,9.981627694,14.3757999,16.30454155,19.06360304,14.90662501,11.15786425,10.23092566,12.64790797,10.20592929,14.90751511,13.05046798,13.31691905,20.14954074,8.9756235,15.10954313,15.02248257,11.95932813,8.91140054,8.862761777,45.67195471,46.56902657,47.8925716,58.7866772,51.11400002,52.80190425,17.27624782,26.97733003,20.4101292
469,44.22332791,37.2800447,40.4663796,43.20070074,43.06191194,45.38538292,51.63192561,40.60542133,45.32335665,41.56423107,10.49642877,11.0163865,14.41301775,15.77143222,21.21800266,10.50956589,15.68113512,10.36676824,14.73089681,16.69448223,19.50408194,15.15301872,11.54359761,10.57037853,13.09829424,10.58961684,15.28595779,13.35127269,13.63075198,20.50765901,9.272099445,15.46073626,15.37452708,12.41573867,9.364716765,9.306186968,45.83025419,46.71571902,48.00556926,59.20879068,51.50165283,52.96384909,17.82505181,27.59776426,20.903226
470,44.8578871,37.82144839,41.08065805,43.85537725,43.8049605,46.25789033,52.18239363,41.01203415,45.84103226,42.13867951,10.83748948,11.43468755,14.77327695,16.19041747,21.52105198,10.85355239,16.02417331,10.76920882,15.10325502,17.09302178,19.95335639,15.4054028,11.94527264,10.92877714,13.56281324,10.99010666,15.68290254,13.66658008,13.95967659,20.86887132,9.585519429,15.82189092,15.73698826,12.8880475,9.846264439,9.777143487,45.97171073,46.85026383,48.10524257,59.60211391,51.86455931,53.10854164,18.38259135,28.22067199,21.40012428
471,45.46402921,38.3390618,41.66819279,44.48111937,44.51804637,47.09775968,52.70855952,41.39984639,46.33530268,42.69254564,11.19242165,11.87785649,15.15169384,16.62678432,21.82594596,11.21742076,16.37894459,11.18972404,15.49437845,17.49994118,20.41126057,15.66435759,12.36348307,11.30801837,14.04082532,11.40813006,16.0999823,13.99763132,14.30494408,21.23320193,9.917616554,16.19353229,16.11044969,13.37589697,10.3591722,10.27867236,46.10314847,46.97794555,48.19719883,59.97402925,52.20814823,53.24314678,18.9473496,28.84399917,21.89957805
472,46.04166574,38.83258083,42.22852721,45.07738112,45.19883349,47.90080207,53.21295013,41.7713967,46.80883098,43.22578506,11.56170431,12.3482162,15.54972395,17.08234319,22.13296737,11.60297139,16.74663177,11.62908848,15.90577097,17.91502142,20.87762865,15.93046344,12.79882261,11.70999912,14.53169083,11.84441836,16.53883003,14.34566757,14.66780562,21.60067511,10.27012393,16.57618557,16.49549495,13.8789294,10.9065687,10.81381462,46.23139152,47.1040487,48.2870453,60.33191907,52.53784838,53.37482937,19.51780974,29.46569175,22.4003413
